Probe_Set_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
1622907_at,-0.027567245544,0.0549750846783,-0.024757874167,-0.023589339305,0.0371870959659,-0.09108462294,-0.16619985415,-0.076339616646,0.0217766197667,-0.074057495766,-0.123144645166,0.0946592438579,0.0548258148577,-0.057063508257,-0.088339097608,-0.070816529164,-0.44767401891,0.1512990544922,-0.027091081726,-0.23713630531,0.148568808031,-0.115011550823,0.056118051056,-0.088877275477,-0.108793154331,0.3710683584132,0.2093406792624,0.2110879465806,-0.467335602903,0.0835206261308,0.0516709567063,0.0800125963335,-0.004841764539,0.0020379732049,-0.054289292557,0.3588572311361,-0.000986797518,0.1851370971713,-0.114945898794,0.3177993339579,0.1879609401107,-0.248750872511,-0.071220355957,-0.03103408114,-0.0422304262,0.1463577980779,-0.128070652223,-0.267706044095,0.0246887765182,-0.27391801014,-0.19992829081,0.2160467721932,-0.038881157359,0.0102327483299,0.1902204247077,-0.039412836296,-0.193144763977,0.1050174017597,0.0968423661122,0.1417379333372,-0.21805384198,0.0365949868441,-0.117940643746,-0.36906850793,-0.240629075474,0.3660750589463,0.196704178811,-0.220170587291,0.0486665029197,0.2213172216038,-0.020333604726,0.249809120051,-0.109779795015,-0.094980804132,0.3174656830938,0.2892577680997,0.0588490774105,-0.144181832299,0.080179477702,0.085411946673
1622908_a_at,0.143296570778,-0.482301041271,0.1909193955985,0.3521611835754,-0.015650309784,0.1407424474833,0.1204699688395,0.3967905636904,0.1054506125421,0.061310465518,0.3138172923353,-0.289217022805,-0.322608299416,-0.045635269584,-0.054212282557,-0.099054041834,-0.171714160743,-0.592588703566,-0.407842389084,-0.383626001396,0.5952172522398,0.2481005680589,-0.085296225903,-0.441836348803,0.2981208918905,-0.180899754806,0.0806629845698,0.1913441639287,0.2009220620407,0.2572289642754,-0.024841840561,-0.05183948898,0.0209877869204,0.1384030005834,0.2353542849427,-0.13935013626,-0.039426767824,-0.033942809931,-0.155031325931,-0.07438623877,0.2524698125527,0.0259672973816,-0.328609057442,0.0137894194216,0.1119274513567,-0.067162441502,0.3822435941297,-0.122848514529,-0.066927091376,0.1002876540752,0.2743859352878,-0.29366722863,-0.120101119676,0.0916689783304,-0.26908697558,-0.203874127177,-0.221917016105,-0.123157122725,-0.105045174831,0.2861817212257,0.0642028159164,0.017783270261,0.0153298660386,-0.022742926498,0.2913655893239,0.0325971269048,0.1559341993384,-0.125810306027,0.2816670987404,-0.262940752099,0.2078335582288,0.2087302220923,-0.163942468001,0.1100076171535,0.1081736399262,-0.058659187141,-0.219605798821,-0.130569448871,-0.063873051608,-0.062007059048
1622912_at,-0.062426003479,0.0408619120934,-0.064905059991,-0.04294310608,0.1782019582873,-0.148639610441,-0.165236426489,-0.139271293826,-0.418903037799,-0.260805249886,-0.193942868431,-0.002710545629,-0.177566956495,0.1303046781729,0.189524352442,0.3213771249655,-0.102004061673,0.044517962912,0.1988230862008,-0.176995259441,0.1582940467462,-0.116174007555,-0.19095308977,-0.219559037851,0.0168972825224,0.0195749268188,0.0549210057372,0.1289729796778,-0.323137824523,0.0026291786441,0.1546431947002,0.1429038143792,0.1217659651171,0.0909106063283,-0.059007940077,0.2124575973241,-0.036789942102,0.4230715944652,0.2558639045979,0.0154541494075,0.1196489712159,-0.119902905376,0.0538307830036,0.03087060495,0.1426777610731,0.2924942768697,-0.350379100881,-0.266743313884,-0.281705615718,-0.651682151835,-0.123789268595,0.1040451961747,-0.064979460707,0.0980808605098,0.242853730239,0.2650590162674,0.346313996446,-0.119172690443,0.0371328273057,0.2445983640991,-0.202359607281,0.0870885888787,-0.308334717247,-0.39756411607,-0.222509770917,0.0355237906511,-0.012341338583,-0.101550711294,0.2154478544628,-0.026690783006,0.0738293548977,0.0687163939582,0.0742340375081,0.1531689552892,-0.01656843109,0.0460737788394,0.1798609492911,0.2414319845467,0.0469168118478,0.0663750946011
1622932_s_at,-0.719738110578,-0.186377261195,0.2576841980373,0.1655145509337,0.3558729209901,0.033661725212,-0.638417409967,0.1449535146658,-0.092844092985,-0.051378876038,0.0284096474125,-0.275824521694,-0.197332241386,-0.220919395801,-0.100876569042,-0.009059804415,0.1104110529087,0.2726269508713,0.3496454967989,-0.568593192056,0.4484028322228,0.299809154102,0.0172127912974,-0.007097335014,-0.251516994594,0.1071300577264,0.3286939077629,0.0404339786203,-0.380402493941,-0.232037202394,-0.000819968567,0.543277243479,0.3200672588203,0.4338773305231,-0.179150865996,-0.226085174951,0.0465695948935,-0.420540816242,0.3045866714197,0.1501714481564,-0.377334711518,-0.03237285947,0.2065393286428,0.3582575637097,0.19865368041,-0.24710722378,-0.524986662117,0.0213673695635,0.0521233377365,-0.059379608187,-0.078116311032,-0.365417030691,0.3590114761858,0.0776855971147,-0.068423773687,-0.099664584528,0.461652469415,0.0647369958464,0.0867556304428,0.068086201754,-0.179288868848,0.4678830916906,0.0513470909604,0.0002367926618,0.0083715259866,-0.241242842115,0.2888040025876,0.0424709996656,-0.101159525586,-0.283001892042,-0.041140787507,0.0934241858411,0.1068776156058,-0.154517652846,-0.315685993569,-0.093198201448,-0.013959735088,0.0353385204527,0.2981495091863,-0.071774721401
1622941_at,0.031586237911,-0.032903476851,-0.131405193501,-0.284489284925,-0.120709923914,0.1194982201861,-0.364149600064,-0.207948150185,0.1210379677576,0.1879070973676,0.0938009068176,0.180452626892,-0.134274369759,-0.259121136932,-0.018829728771,0.3281038679375,0.0752939895327,0.2303725752465,0.0148613775024,-0.534973905995,0.2520607696583,-0.059333387214,0.1387530557132,-0.058101132557,-0.154198223078,0.0808310265451,0.0388209585333,0.062372856675,-0.705353230571,-0.009876407515,0.0882817360954,0.162890265927,-0.010309718277,0.278016315911,-0.166586330451,0.1967363104359,0.0748867006829,0.2307859415171,0.1534951025017,0.1117172932118,0.3281643432209,-0.301843491256,-0.001343440584,-0.088234165999,-0.109464705514,0.0216983268028,-0.433629518505,-0.601247395855,0.2606900839715,-0.216076651085,-0.12460254987,0.2603372836613,-0.105575628531,0.1594914333089,0.0982968785185,0.2305166949482,0.1591497909317,0.1529815372644,0.1508454672955,0.0555704013654,-0.365838174525,0.0865810848507,0.0120549616495,-0.040592617557,-0.142170172434,0.3489375321961,0.0218135555477,-0.434499769615,-0.290083589962,-0.115015741664,0.0946699629625,0.0430794289415,0.0024232817277,0.0317175477705,0.0653144001196,0.3665965419227,0.2413751175122,-0.022462815236,0.2721767252501,-0.071801953547
1622950_a_at,-0.085526823046,-0.153476217507,-0.096180684274,0.1538830334053,0.1811496193351,0.1310892929213,-0.190129148081,0.1505292438629,-0.1330435094,0.0783778069299,-0.011177226608,0.1455755803672,-0.391791952866,-0.129583610655,0.0049283784836,0.0747674190181,-0.053372344514,0.1768558345602,0.0470541671023,-0.56143259815,0.6268241825497,-0.111228213033,0.272414725337,-0.051606946096,-0.403056846132,-0.127433777716,0.0346918818479,0.0330349537311,-0.639000235247,0.2297521561228,0.2122846869747,0.1125190822086,-0.221663120414,0.2285403187077,-0.096970978087,0.1573051221233,0.0086066697724,0.2942054257636,0.073698844577,0.0285858061243,0.1536940501227,-0.271158217607,0.0098149332168,0.1865769401815,0.0593226279537,0.3390996147302,-0.423727799822,-0.105976159323,0.0077806329461,-0.290461996766,-0.119815378622,0.3830994951387,-0.231907295182,0.0501861273137,0.0708418575699,-0.163908252825,0.2758521261411,0.0597046544101,0.0255374580607,0.2948209308854,0.0065478151861,0.0073549091625,-0.116659940335,-0.289642651107,-0.197568697455,0.1558436830674,0.0636444437075,-0.323462529291,-0.214531689235,0.1896203076089,0.0623904860888,0.0228375468298,-0.01692860992,0.0922654343957,-0.021677776362,0.3530704418069,0.0093632146665,-0.243007419623,0.1386528416997,0.0125118405822
1622962_a_at,0.2033303889162,0.0071691935182,-0.117643335499,0.1616920395573,0.0529910861548,-0.247703862168,-0.027449233651,0.0801120106705,-0.240598814737,0.331900896402,0.0754207969383,0.0708430394394,0.0011950708134,-0.308999607973,-0.186759290494,-0.025144150311,-0.045592156626,0.178534766188,0.2521472170029,-0.081758687761,0.1389880316955,-0.129066629038,-0.140515369166,-0.228188377822,-0.054941533727,0.046553858716,0.0460561005121,0.2189741893855,-0.253627742304,0.0763054589702,-0.027420924702,0.0731579086159,0.0166139241537,-0.077906075741,-0.260495338297,-0.015575191816,0.1233034524733,0.2377195758382,-0.114141031347,0.1905183472199,0.2636955529592,-0.01326343451,0.0309040068355,0.3475203262152,-0.012883580321,0.0670105716961,-0.014698867969,0.038877474304,-0.217502151682,0.0423594829907,-0.128495743504,0.0144180281672,-0.033641072766,-0.212832023665,-0.114898229515,-0.118018268146,0.1292052959993,0.1642281207169,0.3827052289869,0.3507077843635,-0.21150849169,0.0620228295441,-0.243259126818,-0.241978164576,-0.112615863729,0.1649380777617,-0.085029712724,-0.139719009647,0.1252911301528,0.0481362054798,-0.103934864725,0.1022142602926,0.0241146788397,-0.158845444344,-0.117099503455,-0.013112071112,0.0130230782201,0.0557466170594,-0.116508228623,-0.017274897063
1622995_at,-0.256489191973,-0.060162307562,-0.084050914233,-0.290975069408,-0.079973072786,-0.130125920762,-0.518966547066,0.3219403133708,0.4820981180369,0.0980038692996,-0.008203350908,0.107835980301,-0.301985260527,-0.191520976841,0.1098865722519,0.2435154196288,-0.174509156289,0.2440169142012,0.1548149242083,-0.36034119912,0.484385694435,0.0821362992468,-0.0516531137,-0.249928733494,-0.286026474369,0.3175476311096,-0.141263171709,0.4438870140409,-0.447752332584,0.0255357771473,0.2287496202547,0.1836523088258,-0.148391441891,0.3492456561481,-0.427480592365,-0.168875442439,0.1063971488413,0.0742052730538,0.1954423549911,0.1253773806324,0.1711492315916,-0.46781110992,-0.146586053607,0.0386685553194,-0.03927883825,0.0514296621253,-0.59061296336,-0.110762016223,0.3871961338622,-0.244421435428,-0.207433352017,0.0946859518339,-0.131316741067,0.0373328569329,0.2610551687042,0.013559136514,0.103655817945,0.0276055455588,-0.149396499151,0.0510748928442,-0.121257339679,0.1418730002477,-0.105307355,-0.188919596444,-0.231678703225,0.0761241788245,-0.127422391231,-0.179773680307,-0.047971920728,0.3186940566749,0.0792024040467,-0.086730221722,-0.068209259091,0.1316255566305,0.0587014121275,0.3616193951581,0.29249211978,0.011951695614,0.1729297515769,0.3622629525386
1622999_at,-0.12238263094,0.0639782133142,-0.117173176574,0.0012695049111,0.0926850861394,0.2222734704742,-0.281079439393,0.10032479951,-0.192923923734,0.2380494076695,0.0403137368858,0.0492833519111,-0.326618766714,-0.309608428557,0.1816661229218,0.3669163254547,-0.365748767041,0.2970785553243,0.2424161350736,-0.687497446866,0.5025632370786,0.0373118111733,-0.267543553312,-0.062264840722,-0.612975230621,0.1979958600798,0.051821131317,0.1707717214934,-0.520923036862,0.0765893892096,0.229669655114,0.6418219492067,0.0463629571355,0.3310079539275,-0.258595954409,-0.282445781438,0.0405125882458,-0.109829931736,0.1570049577046,0.1379229876449,0.1653425783675,-0.098350482497,0.0369383789679,0.0544564808814,-0.133246960487,0.216017284543,-0.346335047981,-0.46570097578,0.0533137067857,-0.245344870876,-0.144543560999,0.0412602589109,-0.192182335186,0.1932666755671,0.1355580916338,0.1669277798592,0.1752670925534,-0.223961954673,0.0618899961097,0.1265097647514,0.1795064149501,0.0956399852425,-0.191077682622,-0.206654946779,-0.123590734526,0.0850254121756,-0.120253142116,-0.068333929247,-0.058744370165,0.0929159651121,0.1267393327705,0.2111321143647,0.0842443839689,0.1303840675236,-0.162776503657,0.1873396289784,-0.023350634132,0.0030964519305,0.013981461425,0.167694824349
1623045_at,0.1203247456836,0.218389261281,0.0840840473273,0.2539494119958,0.1826644294327,-0.060412041812,-0.450716870659,0.0350082405266,-0.077125699262,0.4386414721374,-0.01979477031,-0.499652487003,-0.091578191559,-0.075439125159,0.0573891985976,0.2754733425387,-0.104371783577,-0.083582212344,0.0476508237391,-0.676222271555,0.3298472021677,-0.028607577246,0.0500915532074,-0.048004828125,-0.150925211028,0.2188391660858,0.1749066285135,-0.012512668602,-0.813171118566,0.1156043347625,0.0159710144431,-0.150085873172,-0.006870501941,-0.06039341386,-0.207558630708,0.3589523158366,-0.088720531642,0.4417791998854,0.0818785267934,0.2043008931765,0.1694553685794,-0.156756974762,-0.109030632162,0.16173833374,0.1063111160072,0.286191842147,-0.427841857348,-0.154641087183,-0.010971383208,-0.392928318581,0.0064070687546,-0.222899158161,-0.192605539119,0.274130450712,0.3564262657637,0.2042075743557,0.0560160798189,-0.246113327437,0.1111571556675,0.0135862519323,-0.282762820005,0.2630016889886,-0.162377361464,-0.313974583741,-0.213781637598,0.24178151332,0.1429002015821,-0.649681033545,-0.086469598472,0.2899061217026,-0.026543230266,0.0554248426398,0.0494355248328,-0.31180476877,0.2609242987342,0.4648613157849,-0.084504902272,-0.029092364896,0.5202427271035,0.0406748368245
