 -9.5881264976858493e-001	 -4.9215090846189069e-001	  1.4468894159272734e+000	  1.0639938835343237e+000	  2.4855113080396212e+000	  1.3722804759997411e+000	  1.0125934354053745e-001	  3.2151699715988857e-001	 -2.1257122380861837e-001	 -1.1013019807007438e+000	 -1.1048888582626732e+000	 -9.0210423107500115e-001	 -4.9656039331689689e-001	 -1.2426142248362957e+000	  2.0998880033600098e-001	  7.1918668822041187e-001	  1.3366524768451997e+000	  2.2017519048902595e-001	 -9.5826793025666679e-001	 -6.3827215339939025e-001	 -7.6559883210001423e-001	  2.1430243044910968e+000	  2.2986696549888470e+000	  1.3675356309406337e+000	 -1.0786626108578192e+000	 -2.0694754066298549e-001	 -8.8644505140381324e-001	 -4.2981784636816917e-001	 -9.4560896105293524e-001	 -5.5648818793366539e-001	 -5.9045639429304897e-001	 -3.7615244473437942e-001	  7.0157800933125125e-001	  3.1028437501079459e-001	  3.4755233919139605e-001	  2.6239451473209846e-001	 -2.9847721793863752e-001	 -6.3762100663135857e-001	 -1.6760720589319784e+000	 -1.8491537101604396e+000	 -1.8678238524919850e+000	 -2.0733639328402576e+000	  2.9594412796310041e+000	  1.2600662193534706e+000	  1.9763796269101737e+000	 -7.2762326351790618e-001	 -7.5856452783971262e-001	 -8.4267468088895114e-001	  3.6662751625722140e-001	  2.5183775859824542e-001	 -3.9183347922124870e-002	  6.7006185425136433e-001	  3.3402503000362216e-001	  4.2849467133912650e-001	 -1.3334509845513101e+000	 -9.2441405933396337e-001	 -9.0252041495841195e-001	  2.8526475592210904e-001	 -7.4546011190611605e-001	 -7.3635222297219305e-001	
  5.6403683110043923e-001	  5.0953005218830572e-001	  1.3480216458241627e+000	  2.6920113677749269e-001	  1.4996335840120498e+000	  9.3385439839112316e-001	 -5.1468257275202867e-001	  1.2204360021434707e-001	 -3.0590380396723849e-002	 -1.8717470841277128e-001	 -9.0316350633473741e-001	 -1.7919182702328860e+000	  1.5918701647552380e-001	 -5.1582137395675381e-002	 -2.2182374433672911e-002	 -1.3303878306049444e+000	 -9.3895805513959363e-001	 -2.4214842576020645e-001	 -2.2481300344615702e+000	 -1.4065157421562118e+000	  1.4257056316951755e-001	  1.6339419783102462e+000	  1.9770971187067277e+000	  2.0005114349366759e+000	  1.3215511555238088e-001	  7.2404934592216286e-001	 -3.1618780618800774e-001	 -2.0524196779033987e-001	 -4.2309752845479337e-001	 -8.7970274084696687e-001	  1.3223418240926910e+000	  1.2376189079965816e-001	  1.2037564211193716e+000	  3.7971104568038272e-001	  1.1944031848123893e+000	  9.9593476593907293e-001	  1.1813313436850927e+000	  1.5431928861176918e+000	  7.3534019785362892e-001	  2.6290526943119824e-001	  5.1437702945755404e-001	  5.1923345832192613e-001	 -1.0485030697428848e+000	 -1.6368367023712946e+000	 -1.3200746871885318e+000	  9.6406416061487166e-001	  1.4376215360440059e+000	  9.0590639190439304e-001	  1.7142851064632898e+000	  1.7064674091902321e+000	  4.9013445612277889e-001	  5.5233470045961441e-001	 -1.8050552336060069e-001	 -5.4097711289715938e-002	  4.7865935600500081e-001	  4.6824076890271488e-002	 -3.5441137374187981e-001	 -3.8907304757457337e-002	  4.0897015025645894e-001	  5.8322560135475987e-001	
  4.6776078022632606e-001	  1.1759986905542485e-001	 -1.1918700432626665e+000	 -1.3448367518133324e+000	 -6.3380467678509333e-001	 -1.2004479766345602e+000	 -3.7667570317470961e-001	 -8.4479924161259468e-001	 -1.4919563955747628e+000	 -4.9986788198769611e-001	  8.7230432134157998e-001	  3.2911218541097226e-001	  6.8362122258344682e-001	  4.7858630967633248e-001	 -6.9442118750778070e-001	 -4.3151254719951510e-001	 -6.2392245983384964e-001	  2.9784302600507351e-001	 -1.4828581587375063e+000	 -1.2569916476290188e-001	  3.1250564943524356e-001	  1.4459918481172973e+000	  1.4025915133492650e+000	  1.3950689661012881e+000	 -1.6773703822642365e+000	 -8.8155713336065522e-001	  1.2919103756701678e+000	  2.5758604610255742e-001	  4.2665679499595466e-001	 -1.6083906353548028e-001	 -1.9438685566530192e-001	 -3.6586616304379682e-001	 -1.1123752606581998e+000	 -1.1306033168390275e+000	 -2.1194468631852788e+000	 -1.2065589799262302e+000	 -1.5452512650497102e-001	  2.8633239959042744e-001	  5.1337297589910758e-001	 -1.4334563795020561e-001	 -1.6198165001524650e-001	  1.4026229939431747e-001	 -7.1398315884500985e-001	  4.2516244264790848e-001	 -2.7803622894648006e-001	  3.0046617881925630e-001	  4.0705277549135421e-001	  7.7691015228394056e-002	 -1.9776662033586667e+000	 -2.3716479802277695e+000	 -1.2023031450747110e+000	 -1.6377294784625973e-001	 -4.3518079875218069e-001	 -1.7776201834308900e+000	 -2.8233502059635929e-001	  4.7490354035797910e-001	  1.6412199483179344e+000	 -2.0531206735837365e-001	 -7.1748409311923514e-002	  2.5337699343158898e-001	
  1.4126588349286548e+000	  1.8929334269099711e+000	 -1.6308087969129348e-001	  4.0261279591871119e-001	 -4.3761046317550550e-001	 -8.8339166245525536e-001	  1.2454057412643720e-001	  1.9187505198726212e-001	  6.1137325447936364e-001	  3.9662922137680201e-001	 -6.7817583266418313e-001	 -3.2009041008768679e-001	  3.0909871573802439e-001	  8.1209232436543621e-001	 -8.3081009513855097e-001	 -6.1768349819262025e-001	 -5.6241171890222230e-001	 -4.5406110939955829e-001	  1.7875672861896337e+000	  8.1394073443976644e-001	  8.4401229785982190e-001	 -1.1086077797656475e+000	 -9.4940724615926542e-001	 -1.8335746456006481e+000	 -1.5804735019083218e+000	 -1.3360577521329098e+000	 -2.1240771423517240e+000	 -7.8178038757484958e-001	 -9.1974340116872533e-001	 -1.5074482967492926e+000	  8.2639739400161150e-001	 -2.4866328814700461e-001	  2.3604785359408448e-001	 -9.8276325764173922e-001	  1.4192928024551521e-002	 -1.0785647991990088e-001	  3.0802013965002106e-001	  3.5218366149146851e-001	 -3.0519486012854402e-001	 -3.8525606903185361e-001	 -1.8777877724748657e+000	 -8.0151706951511081e-002	  7.1484666527135643e-001	  5.3263479135154623e-001	 -9.0790415352212361e-001	 -8.4228361983924804e-001	 -1.2429636216555005e+000	 -9.2887339205149155e-001	 -1.1954151475192765e+000	 -1.0455806624725466e+000	  8.6948526233395795e-001	  2.6993561631177443e-002	  3.6857426503244961e-001	  1.0127127137303411e+000	  1.3153590505214752e+000	  1.6327171153097639e+000	  1.4401159655381657e+000	 -1.3208619467456466e+000	 -1.2731940078958153e+000	 -1.5696805331632757e+000	
 -9.8306104695328123e-001	 -7.2012993261772784e-001	 -7.9085144612730773e-001	 -1.2077926532967163e+000	 -8.8471295967862940e-001	 -5.1881077937003661e-001	 -1.5618090768042939e-001	  3.8554349451183312e-001	  1.3581512968061848e+000	 -1.2029383213792721e+000	 -5.6071625113741763e-001	 -9.3023361800706750e-001	  7.3814587196569637e-001	  2.9878509971112149e-001	  8.9771739606131040e-001	  2.0671753083401816e+000	  1.9477652917356090e+000	  1.2362482859230375e+000	 -1.7749793131239050e-001	  5.3575635065811744e-001	  2.8527052200350961e-001	 -1.1374117427797671e-001	 -1.2781529962614324e+000	  5.7959698619819422e-003	 -1.8653259463888197e+000	 -1.8022262027271709e+000	 -9.8665444066258923e-001	 -7.6900838295029694e-002	 -4.7973722641092575e-001	 -1.1125844571676593e+000	 -6.4058038669279849e-001	  1.8138308136598286e-001	  4.7596336076684342e-001	 -6.4576990345081486e-001	 -1.2287204333526451e+000	 -1.2344757232593924e+000	  1.4409149059736623e-001	 -3.8594743318048547e-002	 -3.4234620347352174e-001	 -5.0634781389146344e-001	  8.8911125680855296e-002	  4.0773535825200458e-001	 -1.0933538500074858e+000	 -2.0110460259142129e+000	 -2.8264901190099345e-001	 -5.6285288214921181e-001	  1.0204799478470961e-001	  8.9070821902599451e-001	  1.4782893470517577e-001	  2.6373644327773632e-001	 -3.1922064685709750e-001	 -6.5988034024927822e-001	 -5.9270197228947863e-001	  7.9617118449220536e-001	 -7.1622395324006094e-001	 -2.3418884191399633e-001	 -2.7352480644135713e-001	 -1.9348383164848582e-001	 -6.2132388253627158e-001	 -6.0861703759132235e-001	
  7.1243290600233977e-001	  1.5421809311787693e+000	  1.5501070820893919e+000	  1.3643766653632894e+000	  4.6264968015897145e-001	  8.4826139033181702e-001	 -9.9943524301572906e-001	 -3.7334405270699150e-001	 -1.6571357412840690e+000	  8.5409716896920340e-001	  1.0355729110125842e+000	  1.4969283053348434e+000	  3.4969226758155808e-001	 -3.4605188318370650e-001	  1.0856999482386149e+000	 -4.8752618898130140e-001	 -1.3635989256146441e-001	  2.3782493362286733e-001	  1.2655333895363199e+000	  4.4301681251428199e-001	 -2.8652405764653985e-002	 -1.1666879040525890e+000	 -6.0686888089836177e-001	 -3.1055337348454043e-001	  1.0741897203679589e+000	  7.1441646056591446e-001	 -8.3718782013655457e-001	 -4.2041446446884084e-001	 -3.1127308560975808e-001	 -5.8744692995905889e-001	 -8.8135678267553663e-001	 -3.1980779330803533e-001	 -8.0862290614622412e-001	 -5.6108541279446433e-001	  3.4990927907280689e-001	 -4.3313344179185154e-001	 -7.8139085221115945e-001	 -4.7260806400036282e-001	  4.9158300674663619e-001	  6.2283351477110038e-001	  5.5166653075388683e-001	  8.8659896125087567e-002	  8.9051500873535672e-001	  6.2544850513159167e-001	  8.7493550031700718e-001	  9.0708333491117987e-001	 -7.2873401655347658e-001	 -1.6178486571993822e-001	 -1.2893102884980789e+000	 -6.4475793614972066e-001	 -8.7464552048240374e-001	 -5.7455361625730061e-001	  3.8001654368220655e-001	  4.7940094149501106e-001	 -3.7532674383824027e-001	  7.6606748829267324e-002	 -2.2481950268497473e+000	 -7.4668029643331679e-001	 -7.9022238549156187e-001	  6.6612915797482986e-001	
 -5.0162054673038492e-001	 -3.6695412983672138e-001	  1.6603789711598085e+000	  1.4571487901420774e+000	  1.2038265834390665e+000	  6.3040045846618697e-001	  5.9346510351485848e-001	 -1.7734922593180831e+000	 -9.6206685890623755e-001	  2.6395630737203374e-001	 -7.3741176471687653e-002	  7.1896146398125760e-001	 -1.7144688117463602e+000	 -1.0513693461587061e+000	  8.8893670931192270e-001	  3.4755575967921615e-001	  6.8075373298529296e-001	 -1.5330359365058810e-001	 -9.0794676305255184e-001	 -3.5369956475913622e-001	 -1.0963113840926246e+000	 -7.4540259392522223e-001	 -1.3583825557886742e-001	 -6.3382675640028863e-001	 -1.0240403629296950e+000	 -7.0091261026530949e-001	 -6.8562340082901918e-001	  7.8692590757656034e-001	  2.0292522934875168e-001	  2.3878180018092238e-001	 -6.0822465709253115e-001	  1.4298814822874082e+000	 -4.8081833022591713e-001	  5.2251381589559576e-001	 -1.1200067152880722e-001	 -9.3088791711666985e-001	 -7.0848566342612684e-001	 -1.4638924976653478e+000	  1.2374497444668999e+000	  3.2220718416875449e-001	  3.7438079079904774e-001	  1.5096882617359637e+000	 -5.2513738197310034e-001	 -5.6796570066838215e-001	  4.3489645586237713e-001	 -1.5200757627950209e-001	 -1.8130568166950070e-001	  1.1153745471503829e-002	  1.1909447940142486e+000	  5.5358705568085975e-001	 -5.5009561887510849e-001	 -3.9437412505029312e-001	  1.4410944584633134e-001	  1.4017503595540604e-003	 -3.7383151929333880e-001	 -2.0255681821508145e-001	 -9.9959561851397205e-001	  1.0047610416318147e+000	 -1.2628109989504317e+000	 -4.0418946274425593e-001	
 -3.2151054455650030e-001	 -2.1532383054266147e-001	 -6.0277914905266283e-001	 -2.2090300070086255e+000	 -1.0700658458571610e+000	 -1.2578625606955205e+000	 -2.7292426737393644e-001	  1.5852318404688862e-001	 -8.4679165864666461e-001	  1.1426989185083727e-001	 -9.7742470276043680e-001	 -2.8182233837464182e-002	  7.7750143137895716e-002	  3.0030659729975984e-001	 -9.5302339329475638e-001	 -7.5088123974607990e-001	 -2.9244521109675020e-001	 -2.8297405076288362e-001	 -1.1879510685923171e+000	 -1.8093683558721696e-001	 -6.3354513334912221e-001	  1.8104016929952499e-001	  5.5718408785828233e-001	  1.4463211837517209e-001	  1.2120325486338885e+000	  1.1910663129093022e+000	  6.1826403906811900e-001	 -1.7722125395661437e-001	 -1.1496632897415020e+000	 -5.5386379251077877e-001	 -2.6338472252040477e+000	 -9.3686737179571133e-001	 -1.4027840621743566e+000	  1.7830022534042949e+000	  1.1875186277301211e+000	  1.9666407938116703e+000	 -6.2660062883807355e-001	 -7.7215692294353266e-001	  1.2948013694804024e+000	  7.6195561447507498e-001	  4.3687721518575373e-001	  1.1453759735546103e+000	  1.9163182055687747e-001	  6.0319937933110068e-001	 -1.2512438561033309e-001	 -4.7075343229045208e-001	 -4.7114460679381420e-001	  5.8607559079371818e-001	 -2.9290191317726585e-002	  5.0012093407111678e-002	  1.2466281623348810e-001	 -1.1267953624239517e+000	 -1.2069693473249559e+000	 -1.9529157824688670e-002	  8.1654800385790016e-001	  1.0654523669894860e+000	  8.8007929679394553e-002	 -2.0481851103430460e+000	 -1.7824702598941518e+000	 -2.3149366598964356e+000	
 -5.9757379158333179e-001	 -9.6101771893270160e-001	 -1.1952675805020874e+000	 -1.3440309337658856e+000	 -6.5062016903862285e-001	 -7.0023907552467812e-001	  2.3363998483160250e-001	 -7.9797309274624162e-001	 -1.0348595340762579e+000	 -1.4180168819748101e-001	 -9.6125548380787640e-001	  6.3623713218934952e-002	 -1.3584860488923698e+000	 -8.7136520745264612e-001	  1.4561852314306484e-001	 -3.1318373200351285e-001	 -2.1978423068720773e-001	  3.1564192500413746e-001	  6.4888618930461173e-001	 -1.4912917734085324e-001	 -1.6033138052706222e+000	  2.3348345865751993e-001	  9.1278768033685342e-002	  1.7752614905741015e-001	  9.0841482624979131e-001	  6.4299819399380842e-001	  2.1074000791044922e-001	  1.6061079195574662e-001	 -4.1187776032126111e-001	 -2.3000654032903259e-001	  2.3243944365716321e-001	 -6.1806604674334531e-001	 -2.5309369644900681e-001	  8.5193291833492790e-001	  6.5399853819855802e-002	  9.5284620224836369e-001	  1.3956248146205728e+000	  1.3638479042667491e+000	  7.5779966304835134e-001	  8.3190892401783634e-001	  1.0066084864471871e+000	  1.0521634064762329e+000	 -3.3125423420653849e-001	  1.5533351620024682e+000	 -1.2213671568204854e-002	 -3.7031916089724942e-001	  1.2779123584042051e-001	  8.2523644524896900e-001	  3.9070074335695815e-001	 -3.4756997395658534e-001	 -2.4926526626207327e-001	 -1.6421588599990313e+000	 -2.9104655641352295e-001	 -1.0087753743422399e+000	  8.5513469135972643e-004	 -4.4935916474322679e-001	  1.3308808948131357e-002	  7.2704680364529137e-002	  1.1177192039693029e+000	  1.6738637306596627e-001	
 -7.3193095887893600e-001	 -4.5939779672849801e-001	 -7.8368363622086556e-001	 -6.7613812407282348e-001	 -7.1844073874930803e-001	 -6.2071295663616544e-001	 -9.4372260789581597e-001	 -1.2157233650543740e+000	 -4.7250503559384843e-001	  1.8706977792651178e+000	  1.7166006754277405e+000	  2.0679600739228037e+000	  1.6861370105355225e+000	  1.7559774065870051e+000	  1.0994700422701646e+000	  5.0996806741240519e-001	  1.2508059833360412e+000	  5.0674386260100035e-001	 -1.6367359413257387e+000	 -2.6276146085956886e-001	 -9.3161897584761610e-001	  6.7741349820063457e-001	  5.9940463510999964e-001	  7.1329704167639185e-001	  5.9116689804572486e-001	  8.3867014224446157e-001	  1.3824907966473592e+000	  1.3214223504559821e+000	  6.0260733916114928e-001	  6.0418898802185894e-001	 -1.0134787623871480e+000	 -1.0444516372097241e+000	 -2.7329840953058842e+000	  1.4871326265498515e+000	  9.1283909564487531e-001	  1.0064289652346337e+000	  5.3214541359344480e-001	  2.9414636564864105e-001	  3.8092561062104668e-001	  1.2746767207329430e+000	  5.9557758729398969e-001	 -4.1012507780418056e-001	 -5.4368130505207291e-001	 -1.6197527585307543e+000	 -1.5107483729032225e+000	  7.3654285610191472e-001	  7.4117428328922119e-001	 -6.7105128745801490e-002	 -2.1739811336053025e-001	  4.0886739931123073e-002	 -1.4804601292067868e-001	 -9.9349057745120040e-001	 -6.6339953933901230e-001	  1.5112630473125530e-001	 -5.0786625013150599e-001	 -1.1357638544762549e+000	 -5.2671492359641392e-001	  1.2297649805713988e+000	  6.3347524476646422e-001	  1.5266365555590293e+000	
